Date,Open,High,Low,Close,Adj Close,Volume
2017-01-19,8.350000,8.350000,8.020000,8.350000,7.938831,15500
2017-01-20,8.150000,8.260000,8.140000,8.160000,7.758187,5600
2017-01-23,8.080000,8.310000,8.080000,8.260000,7.853262,21800
2017-01-24,8.280000,8.280000,7.980000,8.150000,7.748679,16800
2017-01-25,8.160000,8.350000,8.140000,8.140000,7.739172,14100
2017-01-26,8.430000,8.430000,8.180000,8.300000,7.891294,9700
2017-01-27,8.130000,8.350000,8.130000,8.320000,7.910307,2300
2017-01-30,8.170000,8.350000,8.110000,8.110000,7.710649,10100
2017-01-31,8.290000,8.310000,8.110000,8.110000,7.710649,5300
2017-02-01,8.130000,8.290000,8.110000,8.110000,7.710649,6500
2017-02-02,8.250000,8.250000,8.100000,8.250000,7.843755,8500
2017-02-03,8.080000,8.180000,8.040000,8.090000,7.691634,5500
2017-02-06,8.030000,8.100000,8.030000,8.030000,7.634588,3900
2017-02-07,8.060000,8.230000,8.060000,8.060000,7.663111,6500
2017-02-08,7.900000,7.950000,7.900000,7.900000,7.510990,4900
2017-02-09,8.020000,8.230000,8.020000,8.020000,7.625081,6000
2017-02-10,8.180000,8.300000,8.180000,8.270000,7.862771,10700
2017-02-13,8.150000,8.260000,8.130000,8.260000,7.853262,1700
2017-02-14,8.140000,8.230000,8.140000,8.140000,7.739172,7100
2017-02-15,8.240000,8.350000,8.130000,8.130000,7.729664,4800
2017-02-16,8.280000,8.280000,8.200000,8.200000,7.796217,23400
2017-02-17,8.070000,8.090000,7.930000,8.090000,7.691634,7700
2017-02-21,7.960000,7.960000,7.850000,7.860000,7.472960,2900
2017-02-22,7.640000,7.720000,7.640000,7.710000,7.330346,56600
2017-02-23,7.770000,7.960000,7.770000,7.800000,7.415914,25700
2017-02-24,7.760000,7.800000,7.720000,7.800000,7.415914,3500
2017-02-27,7.720000,7.720000,7.560000,7.620000,7.244777,5300
2017-02-28,7.550000,7.570000,7.500000,7.550000,7.178225,11700
2017-03-01,7.920000,8.020000,7.920000,8.020000,7.625081,14900
2017-03-02,8.350000,8.360000,8.270000,8.270000,7.862771,6100
2017-03-03,8.160000,8.200000,8.090000,8.150000,7.748679,4600
2017-03-06,8.020000,8.070000,7.980000,8.040000,7.644096,5200
2017-03-07,8.010000,8.010000,7.990000,7.990000,7.596558,1500
2017-03-08,7.990000,8.140000,7.990000,8.030000,7.634588,4000
